Tank,MLI,Pitch,Roll,Reading,Qty
Center,E,2,0.0,6.0,600.0
Center,C,3,0.0,6.0,650.0
Center,E,3,0.0,6.0,650.0
Center,C,4,0.0,6.0,650.0
Center,E,4,0.0,6.0,650.0
Center,C,5,0.0,6.0,650.0
Center,E,5,0.0,6.0,650.0
Center,C,6,0.0,6.0,600.0
Center,E,6,0.0,6.0,600.0
Center,C,7,0.0,6.0,600.0
Center,E,7,0.0,6.0,600.0
Center,C,1,0.0,8.0,750.0
Center,E,1,0.0,8.0,750.0
Center,C,2,0.0,8.0,750.0
Center,E,2,0.0,8.0,750.0
Center,C,3,0.0,8.0,750.0
Center,E,3,0.0,8.0,750.0
Center,C,4,0.0,8.0,750.0
Center,E,4,0.0,8.0,750.0
Center,C,5,0.0,8.0,750.0
Center,E,5,0.0,8.0,750.0
Center,C,6,0.0,8.0,750.0
Center,E,6,0.0,8.0,750.0
Center,C,7,0.0,8.0,750.0
Center,E,7,0.0,8.0,750.0
Center,C,1,0.0,10.0,850.0
Center,E,1,0.0,10.0,850.0
Center,C,2,0.0,10.0,850.0
Center,E,2,0.0,10.0,850.0
Center,C,3,0.0,10.0,850.0
Center,E,3,0.0,10.0,850.0
Center,C,4,0.0,10.0,850.0
Center,E,4,0.0,10.0,850.0
Center,C,5,0.0,10.0,850.0
Center,E,5,0.0,10.0,850.0
Center,C,6,0.0,10.0,850.0
Center,E,6,0.0,10.0,850.0
Center,C,7,0.0,10.0,850.0
Center,E,7,0.0,10.0,850.0
Center,C,1,0.0,12.0,1050.0
Center,E,1,0.0,12.0,1050.0
Center,C,2,0.0,12.0,1000.0
Center,E,2,0.0,12.0,1000.0
Center,C,3,0.0,12.0,1000.0
Center,E,3,0.0,12.0,1000.0
Center,C,4,0.0,12.0,1000.0
Center,E,4,0.0,12.0,1000.0
Center,C,5,0.0,12.0,1000.0
Center,E,5,0.0,12.0,1000.0
Center,C,6,0.0,12.0,1000.0
Center,E,6,0.0,12.0,1000.0
Center,C,7,0.0,12.0,1000.0
Center,E,7,0.0,12.0,1000.0
Center,C,1,0.0,14.0,1250.0
Center,E,1,0.0,14.0,1250.0
Center,C,2,0.0,14.0,1200.0
Center,E,2,0.0,14.0,1200.0
Center,C,3,0.0,14.0,1200.0
Center,E,3,0.0,14.0,1200.0
Center,C,4,0.0,14.0,1200.0
Center,E,4,0.0,14.0,1200.0
Center,C,5,0.0,14.0,1200.0
Center,E,5,0.0,14.0,1200.0
Center,C,6,0.0,14.0,1200.0
Center,E,6,0.0,14.0,1200.0
Center,C,7,0.0,14.0,1200.0
Center,E,7,0.0,14.0,1200.0
Center,C,1,0.0,16.0,1450.0
Center,E,1,0.0,16.0,1450.0
Center,C,2,0.0,16.0,1450.0
Center,E,2,0.0,16.0,1450.0
Center,C,3,0.0,16.0,1450.0
Center,E,3,0.0,16.0,1450.0
Center,C,4,0.0,16.0,1400.0
Center,E,4,0.0,16.0,1400.0
Center,C,5,0.0,16.0,1400.0
Center,E,5,0.0,16.0,1400.0
Center,C,6,0.0,16.0,1400.0
Center,E,6,0.0,16.0,1400.0
Center,C,7,0.0,16.0,1400.0
Center,E,7,0.0,16.0,1400.0
Center,C,1,0.0,18.0,1650.0
Center,E,1,0.0,18.0,1650.0
Center,C,2,0.0,18.0,1650.0
Center,E,2,0.0,18.0,1650.0
Center,C,3,0.0,18.0,1650.0
Center,E,3,0.0,18.0,1650.0
Center,C,4,0.0,18.0,1650.0
Center,E,4,0.0,18.0,1650.0
Center,C,5,0.0,18.0,1600.0
Center,E,5,0.0,18.0,1600.0
Center,C,6,0.0,18.0,1600.0
Center,E,6,0.0,18.0,1600.0
Center,C,7,0.0,18.0,1600.0
Center,E,7,0.0,18.0,1600.0
Center,C,1,0.0,20.0,1900.0
Center,E,1,0.0,20.0,1900.0
Center,C,2,0.0,20.0,1900.0
Center,E,2,0.0,20.0,1900.0
Center,C,3,0.0,20.0,1900.0
Center,E,3,0.0,20.0,1900.0
Center,C,4,0.0,20.0,1900.0
Center,E,4,0.0,20.0,1900.0
Center,C,5,0.0,20.0,1900.0
Center,E,5,0.0,20.0,1900.0
Center,C,6,0.0,20.0,1850.0
Center,E,6,0.0,20.0,1850.0
Center,C,7,0.0,20.0,1800.0
Center,E,7,0.0,20.0,1800.0
Center,C,1,0.0,22.0,2100.0
Center,E,1,0.0,22.0,2100.0
Center,C,2,0.0,22.0,2100.0
Center,E,2,0.0,22.0,2100.0
Center,C,3,0.0,22.0,2100.0
Center,E,3,0.0,22.0,2100.0
Center,C,4,0.0,22.0,2100.0
Center,E,4,0.0,22.0,2100.0
Center,C,5,0.0,22.0,2050.0
Center,E,5,0.0,22.0,2050.0
Center,C,6,0.0,22.0,2050.0
Center,E,6,0.0,22.0,2050.0
Center,C,7,0.0,22.0,2000.0
Center,E,7,0.0,22.0,2000.0
Center,C,1,0.0,24.0,2300.0
Center,E,1,0.0,24.0,2300.0
Center,C,2,0.0,24.0,2300.0
Center,E,2,0.0,24.0,2300.0
Center,C,3,0.0,24.0,2250.0
Center,E,3,0.0,24.0,2250.0
Center,C,4,0.0,24.0,2250.0
Center,E,4,0.0,24.0,2250.0
Center,C,5,0.0,24.0,2250.0
Center,E,5,0.0,24.0,2250.0
Center,C,6,0.0,24.0,2200.0
Center,E,6,0.0,24.0,2200.0
Center,C,7,0.0,24.0,2200.0
Center,E,7,0.0,24.0,2200.0
Center,C,1,0.0,26.0,2500.0
Center,E,1,0.0,26.0,2500.0
Center,C,2,0.0,26.0,2500.0
Center,E,2,0.0,26.0,2500.0
Center,C,3,0.0,26.0,2450.0
Center,E,3,0.0,26.0,2450.0
Center,C,4,0.0,26.0,2450.0
Center,E,4,0.0,26.0,2450.0
Center,C,5,0.0,26.0,2400.0
Center,E,5,0.0,26.0,2400.0
Center,C,6,0.0,26.0,2400.0
Center,E,6,0.0,26.0,2400.0
Center,C,7,0.0,26.0,2350.0
Center,E,7,0.0,26.0,2350.0
Center,C,1,0.0,28.0,2700.0
Center,E,1,0.0,28.0,2700.0
Center,C,2,0.0,28.0,2650.0
Center,E,2,0.0,28.0,2650.0
Center,C,3,0.0,28.0,2650.0
Center,E,3,0.0,28.0,2650.0
Center,C,4,0.0,28.0,2650.0
Center,E,4,0.0,28.0,2650.0
Center,C,5,0.0,28.0,2600.0
Center,E,5,0.0,28.0,2600.0
Center,C,6,0.0,28.0,2600.0
Center,E,6,0.0,28.0,2600.0
Center,C,7,0.0,28.0,2550.0
Center,E,7,0.0,28.0,2550.0
Center,C,1,0.0,30.0,2900.0
Center,E,1,0.0,30.0,2900.0
Center,C,2,0.0,30.0,2900.0
Center,E,2,0.0,30.0,2900.0
Center,C,3,0.0,30.0,2850.0
Center,E,3,0.0,30.0,2850.0
Center,C,4,0.0,30.0,2850.0
Center,E,4,0.0,30.0,2850.0
Center,C,5,0.0,30.0,2800.0
Center,E,5,0.0,30.0,2800.0
Center,C,6,0.0,30.0,2800.0
Center,E,6,0.0,30.0,2800.0
Center,C,7,0.0,30.0,2750.0
Center,E,7,0.0,30.0,2750.0
Center,C,1,0.0,32.0,3100.0
Center,E,1,0.0,32.0,3100.0
Center,C,2,0.0,32.0,3100.0
Center,E,2,0.0,32.0,3100.0
Center,C,3,0.0,32.0,3100.0
Center,E,3,0.0,32.0,3100.0
Center,C,4,0.0,32.0,3100.0
Center,E,4,0.0,32.0,3100.0
Center,C,5,0.0,32.0,3050.0
Center,E,5,0.0,32.0,3050.0
Center,C,6,0.0,32.0,3050.0
Center,E,6,0.0,32.0,3050.0
Center,C,7,0.0,32.0,3000.0
Center,E,7,0.0,32.0,3000.0
Center,C,1,0.0,34.0,3300.0
Center,E,1,0.0,34.0,3300.0
Center,C,2,0.0,34.0,3300.0
Center,E,2,0.0,34.0,3300.0
Center,C,3,0.0,34.0,3300.0
Center,E,3,0.0,34.0,3300.0
Center,C,4,0.0,34.0,3250.0
Center,E,4,0.0,34.0,3250.0
Center,C,5,0.0,34.0,3250.0
Center,E,5,0.0,34.0,3250.0
Center,C,6,0.0,34.0,3200.0
Center,E,6,0.0,34.0,3200.0
Center,C,7,0.0,34.0,3200.0
Center,E,7,0.0,34.0,3200.0
Center,C,1,0.0,36.0,3500.0
Center,E,1,0.0,36.0,3500.0
Center,C,2,0.0,36.0,3500.0
Center,E,2,0.0,36.0,3500.0
Center,C,3,0.0,36.0,3500.0
Center,E,3,0.0,36.0,3500.0
Center,C,4,0.0,36.0,3500.0
Center,E,4,0.0,36.0,3500.0
Center,C,5,0.0,36.0,3450.0
Center,E,5,0.0,36.0,3450.0
Center,C,6,0.0,36.0,3450.0
Center,E,6,0.0,36.0,3450.0
Center,C,7,0.0,36.0,3400.0
Center,E,7,0.0,36.0,3400.0
Center,C,1,0.0,38.0,3700.0
Center,E,1,0.0,38.0,3700.0
Center,C,2,0.0,38.0,3700.0
Center,E,2,0.0,38.0,3700.0
Center,C,3,0.0,38.0,3700.0
Center,E,3,0.0,38.0,3700.0
Center,C,4,0.0,38.0,3700.0
Center,E,4,0.0,38.0,3700.0
Center,C,5,0.0,38.0,3700.0
Center,E,5,0.0,38.0,3700.0
Center,C,6,0.0,38.0,3650.0
Center,E,6,0.0,38.0,3650.0
Center,C,7,0.0,38.0,3600.0
Center,E,7,0.0,38.0,3600.0
Center,C,1,0.0,40.0,3950.0
Center,E,1,0.0,40.0,3950.0
Center,C,2,0.0,40.0,3950.0
Center,E,2,0.0,40.0,3950.0
Center,C,3,0.0,40.0,3950.0
Center,E,3,0.0,40.0,3950.0
Center,C,4,0.0,40.0,3950.0
Center,E,4,0.0,40.0,3950.0
Center,C,5,0.0,40.0,3900.0
Center,E,5,0.0,40.0,3900.0
Center,C,6,0.0,40.0,3900.0
Center,E,6,0.0,40.0,3900.0
Center,C,7,0.0,40.0,3850.0
Center,E,7,0.0,40.0,3850.0
Center,C,1,0.0,42.0,4150.0
Center,E,1,0.0,42.0,4150.0
Center,C,2,0.0,42.0,4150.0
Center,E,2,0.0,42.0,4150.0
Center,C,3,0.0,42.0,4150.0
Center,E,3,0.0,42.0,4150.0
Center,C,4,0.0,42.0,4150.0
Center,E,4,0.0,42.0,4150.0
Center,C,5,0.0,42.0,4100.0
Center,E,5,0.0,42.0,4100.0
Center,C,6,0.0,42.0,4100.0
Center,E,6,0.0,42.0,4100.0
Center,C,7,0.0,42.0,4050.0
Center,E,7,0.0,42.0,4050.0
Center,C,1,0.0,44.0,4350.0
Center,E,1,0.0,44.0,4350.0
Center,C,2,0.0,44.0,4350.0
Center,E,2,0.0,44.0,4350.0
Center,C,3,0.0,44.0,4350.0
Center,E,3,0.0,44.0,4350.0
Center,C,4,0.0,44.0,4350.0
Center,E,4,0.0,44.0,4350.0
Center,C,5,0.0,44.0,4300.0
Center,E,5,0.0,44.0,4300.0
Center,C,6,0.0,44.0,4300.0
Center,E,6,0.0,44.0,4300.0
Center,C,7,0.0,44.0,4250.0
Center,E,7,0.0,44.0,4250.0
Center,C,1,0.0,46.0,4550.0
Center,E,1,0.0,46.0,4550.0
Center,C,2,0.0,46.0,4550.0
Center,E,2,0.0,46.0,4550.0
Center,C,3,0.0,46.0,4550.0
Center,E,3,0.0,46.0,4550.0
Center,C,4,0.0,46.0,4550.0
Center,E,4,0.0,46.0,4550.0
Center,C,5,0.0,46.0,4500.0
Center,E,5,0.0,46.0,4500.0
Center,C,6,0.0,46.0,4500.0
Center,E,6,0.0,46.0,4500.0
Center,C,7,0.0,46.0,4450.0
Center,E,7,0.0,46.0,4450.0
Center,C,1,0.0,48.0,4750.0
Center,E,1,0.0,48.0,4750.0
Center,C,2,0.0,48.0,4750.0
Center,E,2,0.0,48.0,4750.0
Center,C,3,0.0,48.0,4750.0
Center,E,3,0.0,48.0,4750.0
Center,C,4,0.0,48.0,4750.0
Center,E,4,0.0,48.0,4750.0
Center,C,5,0.0,48.0,4750.0
Center,E,5,0.0,48.0,4750.0
Center,C,6,0.0,48.0,4700.0
Center,E,6,0.0,48.0,4700.0
Center,C,7,0.0,48.0,4650.0
Center,E,7,0.0,48.0,4650.0
Center,C,1,0.0,50.0,4950.0
Center,E,1,0.0,50.0,4950.0
Center,C,2,0.0,50.0,4950.0
Center,E,2,0.0,50.0,4950.0
Center,C,3,0.0,50.0,4950.0
Center,E,3,0.0,50.0,4950.0
Center,C,4,0.0,50.0,4950.0
Center,E,4,0.0,50.0,4950.0
Center,C,7,0.0,50.0,4850.0
Center,E,7,0.0,50.0,4850.0
Center,C,1,0.0,52.0,5150.0
Center,E,1,0.0,52.0,5150.0
Center,C,2,0.0,52.0,5150.0
Center,E,2,0.0,52.0,5150.0
Center,C,3,0.0,52.0,5150.0
Center,E,3,0.0,52.0,5150.0
Center,C,4,0.0,52.0,5150.0
Center,E,4,0.0,52.0,5150.0
Center,C,5,0.0,52.0,5100.0
Center,E,5,0.0,52.0,5100.0
Center,C,6,0.0,52.0,5100.0
Center,E,6,0.0,52.0,5100.0
Center,C,7,0.0,52.0,5050.0
Center,E,7,0.0,52.0,5050.0
Center,C,1,0.0,54.0,5400.0
Center,E,1,0.0,54.0,5400.0
Center,C,2,0.0,54.0,5400.0
Center,E,2,0.0,54.0,5400.0
Center,C,3,0.0,54.0,5400.0
Center,E,3,0.0,54.0,5400.0
Center,C,4,0.0,54.0,5400.0
Center,E,4,0.0,54.0,5400.0
Center,C,5,0.0,54.0,5350.0
Center,E,5,0.0,54.0,5350.0
Center,C,6,0.0,54.0,5300.0
Center,E,6,0.0,54.0,5300.0
Center,C,7,0.0,54.0,5250.0
Center,E,7,0.0,54.0,5250.0
Center,C,1,0.0,56.0,5600.0
Center,E,1,0.0,56.0,5600.0
Center,C,2,0.0,56.0,5600.0
Center,E,2,0.0,56.0,5600.0
Center,C,3,0.0,56.0,5600.0
Center,E,3,0.0,56.0,5600.0
Center,C,4,0.0,56.0,5600.0
Center,E,4,0.0,56.0,5600.0
Center,C,5,0.0,56.0,5550.0
Center,E,5,0.0,56.0,5550.0
Center,C,6,0.0,56.0,5500.0
Center,E,6,0.0,56.0,5500.0
Center,C,7,0.0,56.0,5450.0
Center,E,7,0.0,56.0,5450.0
Center,C,1,0.0,58.0,5800.0
Center,E,1,0.0,58.0,5800.0
Center,C,2,0.0,58.0,5800.0
Center,E,2,0.0,58.0,5800.0
Center,C,3,0.0,58.0,5800.0
Center,E,3,0.0,58.0,5800.0
Center,C,4,0.0,58.0,5800.0
Center,E,4,0.0,58.0,5800.0
Center,C,5,0.0,58.0,5750.0
Center,E,5,0.0,58.0,5750.0
Center,C,6,0.0,58.0,5700.0
Center,E,6,0.0,58.0,5700.0
Center,C,7,0.0,58.0,5650.0
Center,E,7,0.0,58.0,5650.0
Center,C,1,0.0,60.0,6000.0
Center,E,1,0.0,60.0,6000.0
Center,C,2,0.0,60.0,6000.0
Center,E,2,0.0,60.0,6000.0
Center,C,3,0.0,60.0,6000.0
Center,E,3,0.0,60.0,6000.0
Center,C,4,0.0,60.0,6000.0
Center,E,4,0.0,60.0,6000.0
Center,C,5,0.0,60.0,5950.0
Center,E,5,0.0,60.0,5950.0
Center,C,6,0.0,60.0,5950.0
Center,E,6,0.0,60.0,5950.0
Center,C,7,0.0,60.0,5900.0
Center,E,7,0.0,60.0,5900.0
Center,C,1,0.0,62.0,6200.0
Center,E,1,0.0,62.0,6200.0
Center,C,2,0.0,62.0,6200.0
Center,E,2,0.0,62.0,6200.0
Center,C,3,0.0,62.0,6200.0
Center,E,3,0.0,62.0,6200.0
Center,C,4,0.0,62.0,6200.0
Center,E,4,0.0,62.0,6200.0
Center,C,5,0.0,62.0,6150.0
Center,E,5,0.0,62.0,6150.0
Center,C,6,0.0,62.0,6100.0
Center,E,6,0.0,62.0,6100.0
Center,C,7,0.0,62.0,6100.0
Center,E,7,0.0,62.0,6100.0
Center,C,1,0.0,64.0,6400.0
Center,E,1,0.0,64.0,6400.0
Center,C,2,0.0,64.0,6400.0
Center,E,2,0.0,64.0,6400.0
Center,C,3,0.0,64.0,6400.0
Center,E,3,0.0,64.0,6400.0
Center,C,4,0.0,64.0,6400.0
Center,E,4,0.0,64.0,6400.0
Center,C,5,0.0,64.0,6350.0
Center,E,5,0.0,64.0,6350.0
Center,C,6,0.0,64.0,6300.0
Center,E,6,0.0,64.0,6300.0
Center,C,7,0.0,64.0,6300.0
Center,E,7,0.0,64.0,6300.0
Center,C,1,0.0,66.0,6600.0
Center,E,1,0.0,66.0,6600.0
Center,C,2,0.0,66.0,6600.0
Center,E,2,0.0,66.0,6600.0
Center,C,3,0.0,66.0,6600.0
Center,E,3,0.0,66.0,6600.0
Center,C,4,0.0,66.0,6600.0
Center,E,4,0.0,66.0,6600.0
Center,C,5,0.0,66.0,6550.0
Center,E,5,0.0,66.0,6550.0
Center,C,6,0.0,66.0,6550.0
Center,E,6,0.0,66.0,6550.0
Center,C,7,0.0,66.0,6500.0
Center,E,7,0.0,66.0,6500.0
Center,C,1,0.0,68.0,6800.0
Center,E,1,0.0,68.0,6800.0
Center,C,2,0.0,68.0,6800.0
Center,E,2,0.0,68.0,6800.0
Center,C,3,0.0,68.0,6800.0
Center,E,3,0.0,68.0,6800.0
Center,C,4,0.0,68.0,6750.0
Center,E,4,0.0,68.0,6750.0
Center,C,5,0.0,68.0,6750.0
Center,E,5,0.0,68.0,6750.0
Center,C,6,0.0,68.0,6700.0
Center,E,6,0.0,68.0,6700.0
Center,C,7,0.0,68.0,6700.0
Center,E,7,0.0,68.0,6700.0
Center,C,1,0.0,70.0,7000.0
Center,E,1,0.0,70.0,7000.0
Center,C,2,0.0,70.0,7000.0
Center,E,2,0.0,70.0,7000.0
Center,C,3,0.0,70.0,7000.0
Center,E,3,0.0,70.0,7000.0
Center,C,4,0.0,70.0,6950.0
Center,E,4,0.0,70.0,6950.0
Center,C,5,0.0,70.0,6950.0
Center,E,5,0.0,70.0,6950.0
Center,C,6,0.0,70.0,6900.0
Center,E,6,0.0,70.0,6900.0
Center,C,7,0.0,70.0,6900.0
Center,E,7,0.0,70.0,6900.0
Center,C,1,0.0,72.0,7200.0
Center,E,1,0.0,72.0,7200.0
Center,C,2,0.0,72.0,7200.0
Center,E,2,0.0,72.0,7200.0
Center,C,3,0.0,72.0,7150.0
Center,E,3,0.0,72.0,7150.0
Center,C,4,0.0,72.0,7150.0
Center,E,4,0.0,72.0,7150.0
Center,C,5,0.0,72.0,7150.0
Center,E,5,0.0,72.0,7150.0
Center,C,6,0.0,72.0,7150.0
Center,E,6,0.0,72.0,7150.0
Center,C,7,0.0,72.0,7100.0
Center,E,7,0.0,72.0,7100.0
Center,C,1,0.0,74.0,7400.0
Center,E,1,0.0,74.0,7400.0
Center,C,2,0.0,74.0,7400.0
Center,E,2,0.0,74.0,7400.0
Center,C,3,0.0,74.0,7400.0
Center,E,3,0.0,74.0,7400.0
Center,C,4,0.0,74.0,7350.0
Center,E,4,0.0,74.0,7350.0
Center,C,5,0.0,74.0,7350.0
Center,E,5,0.0,74.0,7350.0
Center,C,6,0.0,74.0,7300.0
Center,E,6,0.0,74.0,7300.0
Center,C,7,0.0,74.0,7300.0
Center,E,7,0.0,74.0,7300.0
Center,C,1,0.0,76.0,7600.0
Center,E,1,0.0,76.0,7600.0
Center,C,2,0.0,76.0,7600.0
Center,E,2,0.0,76.0,7600.0
Center,C,3,0.0,76.0,7600.0
Center,E,3,0.0,76.0,7600.0
Center,C,4,0.0,76.0,7550.0
Center,E,4,0.0,76.0,7550.0
Center,C,5,0.0,76.0,7550.0
Center,E,5,0.0,76.0,7550.0
Center,C,6,0.0,76.0,7500.0
Center,E,6,0.0,76.0,7500.0
Center,C,7,0.0,76.0,7500.0
Center,E,7,0.0,76.0,7500.0
Center,C,1,0.0,78.0,7800.0
Center,E,1,0.0,78.0,7800.0
Center,C,2,0.0,78.0,7800.0
Center,E,2,0.0,78.0,7800.0
Center,C,3,0.0,78.0,7800.0
Center,E,3,0.0,78.0,7800.0
Center,C,4,0.0,78.0,7750.0
Center,E,4,0.0,78.0,7750.0
Center,C,5,0.0,78.0,7750.0
Center,E,5,0.0,78.0,7750.0
Center,C,6,0.0,78.0,7700.0
Center,E,6,0.0,78.0,7700.0
Center,C,7,0.0,78.0,7700.0
Center,E,7,0.0,78.0,7700.0
Center,D,1,0.0,2.0,300.0
Center,D,2,0.0,2.0,300.0
Center,D,3,0.0,2.0,300.0
Center,D,4,0.0,2.0,300.0
Center,D,5,0.0,2.0,300.0
Center,D,6,0.0,2.0,300.0
Center,D,7,0.0,2.0,300.0
Center,D,1,0.0,4.0,450.0
Center,D,2,0.0,4.0,450.0
Center,D,3,0.0,4.0,500.0
Center,D,4,0.0,4.0,500.0
Center,D,5,0.0,4.0,500.0
Center,D,6,0.0,4.0,500.0
Center,D,7,0.0,4.0,500.0
Center,D,1,0.0,6.0,600.0
Center,D,2,0.0,6.0,600.0
Center,D,3,0.0,6.0,650.0
Center,D,4,0.0,6.0,650.0
Center,D,5,0.0,6.0,650.0
Center,D,6,0.0,6.0,650.0
Center,D,7,0.0,6.0,600.0
Center,D,1,0.0,8.0,750.0
Center,D,2,0.0,8.0,750.0
Center,D,3,0.0,8.0,750.0
Center,D,4,0.0,8.0,750.0
Center,D,5,0.0,8.0,750.0
Center,D,6,0.0,8.0,750.0
Center,D,7,0.0,8.0,750.0
Center,D,1,0.0,10.0,900.0
Center,D,2,0.0,10.0,900.0
Center,D,3,0.0,10.0,900.0
Center,D,4,0.0,10.0,900.0
Center,D,5,0.0,10.0,900.0
Center,D,6,0.0,10.0,900.0
Center,D,7,0.0,10.0,900.0
Center,D,1,0.0,12.0,1050.0
Center,D,2,0.0,12.0,1000.0
Center,D,3,0.0,12.0,1000.0
Center,D,5,0.0,12.0,1000.0
Center,D,6,0.0,12.0,1000.0
Center,D,7,0.0,12.0,1050.0
Center,D,1,0.0,14.0,1250.0
Center,D,2,0.0,14.0,1250.0
Center,D,3,0.0,14.0,1200.0
Center,D,4,0.0,14.0,1200.0
Center,D,5,0.0,14.0,1200.0
Center,D,6,0.0,14.0,1200.0
Center,D,7,0.0,14.0,1200.0
Center,D,1,0.0,16.0,1500.0
Center,D,2,0.0,16.0,1450.0
Center,D,3,0.0,16.0,1450.0
Center,D,4,0.0,16.0,1450.0
Center,D,5,0.0,16.0,1400.0
Center,D,6,0.0,16.0,1400.0
Center,D,7,0.0,16.0,1400.0
Center,D,1,0.0,18.0,1700.0
Center,D,2,0.0,18.0,1700.0
Center,D,3,0.0,18.0,1700.0
Center,D,4,0.0,18.0,1650.0
Center,D,5,0.0,18.0,1650.0
Center,D,6,0.0,18.0,1650.0
Center,D,7,0.0,18.0,1600.0
Center,D,1,0.0,20.0,1900.0
Center,D,2,0.0,20.0,1900.0
Center,D,3,0.0,20.0,1900.0
Center,D,4,0.0,20.0,1900.0
Center,D,5,0.0,20.0,1900.0
Center,D,6,0.0,20.0,1850.0
Center,D,7,0.0,20.0,1850.0
Center,D,1,0.0,22.0,2100.0
Center,D,2,0.0,22.0,2100.0
Center,D,3,0.0,22.0,2100.0
Center,D,4,0.0,22.0,2100.0
Center,D,5,0.0,22.0,2050.0
Center,D,6,0.0,22.0,2050.0
Center,D,7,0.0,22.0,2000.0
Center,D,1,0.0,24.0,2300.0
Center,D,2,0.0,24.0,2300.0
Center,D,3,0.0,24.0,2300.0
Center,D,4,0.0,24.0,2250.0
Center,D,5,0.0,24.0,2250.0
Center,D,6,0.0,24.0,2200.0
Center,D,7,0.0,24.0,2200.0
Center,D,1,0.0,26.0,2500.0
Center,D,2,0.0,26.0,2500.0
Center,D,3,0.0,26.0,2450.0
Center,D,4,0.0,26.0,2450.0
Center,D,5,0.0,26.0,2400.0
Center,D,6,0.0,26.0,2400.0
Center,D,7,0.0,26.0,2350.0
Center,D,1,0.0,28.0,2700.0
Center,D,2,0.0,28.0,2700.0
Center,D,3,0.0,28.0,2700.0
Center,D,4,0.0,28.0,2650.0
Center,D,5,0.0,28.0,2600.0
Center,D,6,0.0,28.0,2600.0
Center,D,7,0.0,28.0,2550.0
Center,D,1,0.0,30.0,2900.0
Center,D,2,0.0,30.0,2900.0
Center,D,3,0.0,30.0,2900.0
Center,D,4,0.0,30.0,2900.0
Center,D,5,0.0,30.0,2850.0
Center,D,6,0.0,30.0,2800.0
Center,D,7,0.0,30.0,2750.0
Center,D,1,0.0,32.0,3100.0
Center,D,2,0.0,32.0,3100.0
Center,D,3,0.0,32.0,3100.0
Center,D,4,0.0,32.0,3100.0
Center,D,5,0.0,32.0,3050.0
Center,D,6,0.0,32.0,3050.0
Center,D,7,0.0,32.0,3000.0
Center,D,1,0.0,34.0,3300.0
Center,D,2,0.0,34.0,3300.0
Center,D,3,0.0,34.0,3300.0
Center,D,4,0.0,34.0,3300.0
Center,D,5,0.0,34.0,3250.0
Center,D,6,0.0,34.0,3250.0
Center,D,7,0.0,34.0,3200.0
Center,D,1,0.0,36.0,3500.0
Center,D,2,0.0,36.0,3500.0
Center,D,3,0.0,36.0,3500.0
Center,D,4,0.0,36.0,3500.0
Center,D,5,0.0,36.0,3450.0
Center,D,6,0.0,36.0,3450.0
Center,D,7,0.0,36.0,3400.0
Center,D,1,0.0,38.0,3700.0
Center,D,2,0.0,38.0,3750.0
Center,D,3,0.0,38.0,3750.0
Center,D,4,0.0,38.0,3700.0
Center,D,5,0.0,38.0,3700.0
Center,D,6,0.0,38.0,3650.0
Center,D,7,0.0,38.0,3650.0
Center,D,1,0.0,40.0,3950.0
Center,D,2,0.0,40.0,3950.0
Center,D,3,0.0,40.0,3950.0
Center,D,4,0.0,40.0,3950.0
Center,D,5,0.0,40.0,3900.0
Center,D,6,0.0,40.0,3900.0
Center,D,7,0.0,40.0,3850.0
Center,D,1,0.0,42.0,4150.0
Center,D,2,0.0,42.0,4150.0
Center,D,3,0.0,42.0,4150.0
Center,D,4,0.0,42.0,4150.0
Center,D,5,0.0,42.0,4100.0
Center,D,6,0.0,42.0,4100.0
Center,D,7,0.0,42.0,4050.0
Center,D,1,0.0,44.0,4350.0
Center,D,2,0.0,44.0,4350.0
Center,D,3,0.0,44.0,4350.0
Center,D,4,0.0,44.0,4350.0
Center,D,5,0.0,44.0,4300.0
Center,D,6,0.0,44.0,4300.0
Center,D,7,0.0,44.0,4250.0
Center,D,1,0.0,46.0,4550.0
Center,D,2,0.0,46.0,4550.0
Center,D,3,0.0,46.0,4550.0
Center,D,4,0.0,46.0,4550.0
Center,D,5,0.0,46.0,4500.0
Center,D,6,0.0,46.0,4500.0
Center,D,7,0.0,46.0,4450.0
Center,D,1,0.0,48.0,4750.0
Center,D,2,0.0,48.0,4750.0
Center,D,3,0.0,48.0,4750.0
Center,D,4,0.0,48.0,4750.0
Center,D,5,0.0,48.0,4700.0
Center,D,6,0.0,48.0,4700.0
Center,D,7,0.0,48.0,4650.0
Center,D,1,0.0,50.0,4950.0
Center,D,2,0.0,50.0,4950.0
Center,D,3,0.0,50.0,4950.0
Center,D,4,0.0,50.0,4950.0
Center,D,5,0.0,50.0,4900.0
Center,D,6,0.0,50.0,4900.0
Center,D,7,0.0,50.0,4850.0
Center,D,1,0.0,52.0,5200.0
Center,D,2,0.0,52.0,5200.0
Center,D,3,0.0,52.0,5200.0
Center,D,4,0.0,52.0,5150.0
Center,D,5,0.0,52.0,5100.0
Center,D,6,0.0,52.0,5100.0
Center,D,7,0.0,52.0,5050.0
Center,D,1,0.0,54.0,5400.0
Center,D,2,0.0,54.0,5400.0
Center,D,3,0.0,54.0,5400.0
Center,D,4,0.0,54.0,5400.0
Center,D,5,0.0,54.0,5350.0
Center,D,6,0.0,54.0,5300.0
Center,D,7,0.0,54.0,5250.0
Center,D,1,0.0,56.0,5600.0
Center,D,2,0.0,56.0,5600.0
Center,D,3,0.0,56.0,5600.0
